speaker,text,minute_start,minute_end
Chris Wallace,"Your running mate, Senator Harris, goes further, saying that public health experts quote, “Will be muzzled, will be suppressed.” Given the fact that polls already show that people are concerned about the vaccine and are reluctant to take it, are you and your running mate, Senator Harris, contributing to that fear?",,
Joe Biden,No more than the question you just asked him.,,
Joe Biden,You pointed out he puts pressure and disagrees with his own scientists.,,
Chris Wallace,But you’re saying you can’t-,,
Joe Biden,Everybody knows-,,
Chris Wallace,Or Senator Harris is saying you can’t trust the scientist.,,
Joe Biden,"Well, no, no.",,
Joe Biden,You can trust the scientist.,,
Joe Biden,She didn’t say that.,,
Joe Biden,You can trust the-,,
Chris Wallace,"She said that public health experts quote, “Will be muzzled, will be suppressed.”",,
Joe Biden,Yes.,,
Joe Biden,"Well, that’s what he’s going to try to do, but there’s thousands of scientists out there, like here at this great hospital that don’t work for him.",,
Joe Biden,Their job doesn’t depend on him.,,
Joe Biden,They’re the people… And by the way-,,
Donald Trump,We spoke to the scientists that are in charge-,,
Joe Biden,By the way-,,
Donald Trump,… they will have the vaccine very soon.,,
Chris Wallace,Let him finish.,,
Joe Biden,Do you believe for a moment what he’s telling you in light of all the lies he’s told you about the whole issue relating to COVID?,,
Joe Biden,"He still hasn’t even acknowledged that he knew this was happening, knew how dangerous it was going to be back in February, and he didn’t even tell you.",,
Joe Biden,He’s on record as saying it.,,
Joe Biden,He panicked or he just looked at the stock market.,,
Joe Biden,One of the two.,,
Joe Biden,Because guess what?,,
Joe Biden,"A lot of people died and a lot more are going to die unless he gets a lot smarter, a lot quicker-",,
Chris Wallace,Mr. President?,,
Donald Trump,Did you use the word smart?,,
Donald Trump,"So you said you went to Delaware State, but you forgot the name of your college.",,
Donald Trump,You didn’t go to Delaware State.,,
Donald Trump,You graduated either the lowest or almost the lowest in your class.,,
Donald Trump,Don’t ever use the word smart with me.,,
Donald Trump,Don’t ever use that word.,,
Joe Biden,"Oh, give me a break.",,
Donald Trump,Because you know what?,,
Donald Trump,"There’s nothing smart about you, Joe.",,
Donald Trump,47 years you’ve done nothing.,,
Joe Biden,"Well, let’s have this debate-",,
Donald Trump,"Let me just tell you something, Joe.",,
Donald Trump,"If you would have had the charge of what I was put through, I had to close the greatest economy of the history of our country.",,
Donald Trump,"And by the way, now it’s being built again and it’s going up fast.",,
Chris Wallace,"We’ll get to the economy in the next segment, sir.",,
Donald Trump,Okay.,,
Donald Trump,It’s going up fast.,,
Donald Trump,I look forward to talking about it.,,
Chris Wallace,Okay.,,
Chris Wallace,"When it comes to how the virus has been handled so far, the two of you have taken very different approaches, and this is going to affect how the virus is handled going forward by whichever of you ends up becoming the next president.",,
Chris Wallace,I want to quickly go through several of those.,,
Chris Wallace,Reopenings.,,
Chris Wallace,"Vice President Biden, you have been much more reluctant than President Trump about reopening the economy and schools.",,
Chris Wallace,"Why, sir?",,
Joe Biden,Because he doesn’t have a plan.,,
Joe Biden,"If I were running it, I’d know what the plan is.",,
Joe Biden,"You’ve got to provide these businesses the ability to have the money to be able to reopen with the PPE, as well as with the sanitation they need.",,
Joe Biden,You have to provide them classic-,,
Donald Trump,Tell that to Nancy Pelosi.,,
Joe Biden,Will he just shush for a minute?,,
Donald Trump,"Tell that to Nancy Pelosi, and Schumer [crosstalk 00:04:52] Chuck.",,
Joe Biden,"Nancy Pelosi and Schumer, they have a plan.",,
Joe Biden,He won’t even meet with them.,,
Joe Biden,The Republicans won’t meet in the Senate.,,
Joe Biden,He sits in his golf course.,,
Joe Biden,"Well, I mean, literally, think about it.",,
Joe Biden,Think about it.,,
Donald Trump,"You probably play more than I do, Joe.",,
Chris Wallace,What about this question of reopenings and the fact-,,
Donald Trump,"Well, he wants to shut down this country and I want to keep it open, and we did a great thing by shutting it down-",,
Joe Biden,You just admitted you’d shut it down.,,
Donald Trump,"Wait a minute, Joe.",,
Donald Trump,"Let me shut you down for a second, Joe, just for one second.",,
Donald Trump,He wants to shut down the country.,,
Donald Trump,We just went through it.,,
Donald Trump,"We had to, because we didn’t know anything about the disease.",,
Donald Trump,"Now we’ve found that elderly people with heart problems and diabetes and different problems are very, very vulnerable.",,
Donald Trump,We learned a lot.,,
Donald Trump,"Young children aren’t, even younger people aren’t.",,
Donald Trump,"We’ve learned a lot, but he wants to shut it down.",,
Donald Trump,More people will be hurt by continuing.,,
Donald Trump,"If you look at Pennsylvania, if you look at certain states that have been shut down, they have Democrat governors, all, one of the reasons they shut down is because they want to keep it shut down until after the election on November 3rd.",,
Chris Wallace,All right.,,
Chris Wallace,I want to move onto another-,,
Donald Trump,Because it’s a political thing.,,
Chris Wallace,I want to move onto another subject.,,
Joe Biden,I got to respond to that.,,
Chris Wallace,I want to move-,,
Donald Trump,But those states-,,
Chris Wallace,"Gentlemen, I want to move onto another subject.",,
Donald Trump,Those states are not doing well that are shut down right now.,,
Joe Biden,I got to respond to that.,,
Donald Trump,He wants to shut down the whole country.,,
Chris Wallace,"President Trump, you have begun to increasingly question the effectiveness of masks as a disease preventer.",,
Chris Wallace,"And in fact, recently you have cited the issue of waiters touching their masks and touching plates.",,
Chris Wallace,Are you questioning the efficacy of masks?,,
Donald Trump,"No, I think masks are okay.",,
Donald Trump,"You have to understand, if you look… I mean, I have a mask right here.",,
Donald Trump,I put a mask on when I think I need it.,,
Donald Trump,"Tonight, as an example, everybody’s had a test and you’ve had social distancing and all of the things that you have to, but I wear masks-",,
Joe Biden,Just like your rally.,,
Donald Trump,… when needed.,,
Donald Trump,"When needed, I wear masks.",,
Chris Wallace,Okay.,,
Chris Wallace,Let me ask-,,
Donald Trump,I don’t wear a mask like him.,,
Donald Trump,"Every time you see him, he’s got a mask.",,
Donald Trump,He could be speaking 200 feet away from him and he shows up with the biggest mask I’ve ever seen.,,
Donald Trump,I will say this-,,
Chris Wallace,"Vice President Biden, go ahead, sir.",,
Joe Biden,"Look, the way to open businesses is give them the wherewithal to be able open.",,
Joe Biden,"We provided money, the-",,
Chris Wallace,"But I was asking you, sir, about masks.",,
Joe Biden,"Well, masks make a big difference.",,
Joe Biden,"His own head of the CDC said if we just wore masks between now, if everybody wore a mask and social distanced between now and January, we’d probably save up to 100,000 lives.",,
Joe Biden,It matters.,,
Joe Biden,It matters.,,
Donald Trump,And they’ve also said the opposite.,,
Donald Trump,They’ve also said-,,
Joe Biden,No serious person has said the opposite.,,
Joe Biden,No serious person.,,
Chris Wallace,Okay.,,
Chris Wallace,I want to ask you-,,
Donald Trump,Dr. Fauci.,,
Donald Trump,Dr. Fauci said the opposite.,,
Joe Biden,He did not say the opposite.,,
Chris Wallace,"I want to ask you, we’ve got a little than a minute left in this segment.",,
Donald Trump,"He said very strongly, “Masks are not good.” Then he changed his mind.",,
Donald Trump,"He said, “Masks are good.”",,
Chris Wallace,I want to ask-,,
Donald Trump,I’m okay with masks.,,
Donald Trump,I’m not fighting masks.,,
Chris Wallace,I want to ask you both about one last subject because your different approaches has even affected the way that you have campaigned.,,
Chris Wallace,"President Trump, you’re holding large rallies with crowds packed together, thousands of people.",,
Donald Trump,Outside.,,
Chris Wallace,Outside.,,
Chris Wallace,"Yes, sir.",,
Chris Wallace,Agreed.,,
Chris Wallace,"Vice President Biden, you are holding much smaller events with-",,
Donald Trump,Because nobody will show up.,,
Chris Wallace,… people with masks.,,
Donald Trump,"Well, it’s true.",,
Donald Trump,Nobody shows up to his rallies.,,
Chris Wallace,All right.,,
Chris Wallace,"In any case, why you holding the big rallies?",,
Chris Wallace,Why you not?,,
Chris Wallace,"You go first, sir.",,
Donald Trump,Because people want to hear what I have to say.,,
Donald Trump,I mean-,,
Chris Wallace,But are not worried about us spreading disease?,,
Donald Trump,"… I’m doing my job as a president, and I’ll have 25, 35,000 people show up at airports.",,
Donald Trump,We use airports and hangers and we have a lot of people-,,
Chris Wallace,"Are you not worried about the disease issues, sir?",,
Donald Trump,"Well, so far we have had no problem whatsoever.",,
Donald Trump,It’s outside.,,
Donald Trump,That’s a big difference according to the experts.,,
Donald Trump,"We do them outside, we have tremendous crowds, as you see, and literally on 24 hours notice.",,
Donald Trump,And Joe does the circles and has three people someplace.,,
Joe Biden,"By the way, did you see one of the last big rallies he had?",,
Joe Biden,"A reporter came up to him to ask him a question, he said, “No, no, no.",,
Joe Biden,"Stand back, put on your mask, put on a mask.",,
Joe Biden,Have you been tested?,,
Joe Biden,"I’m way far away from those other people.” That’s what he said, “I’m going to be okay.” He’s not worried about you.",,
Joe Biden,He’s not worried about the people out there [crosstalk 00:08:48].,,
Donald Trump,We’ve had no negative effect.,,
Joe Biden,No negative effect.,,
Joe Biden,Come on.,,
Donald Trump,"We’ve had no negative effect, and we’ve had 35, 40,000 people at these rallies.",,
Chris Wallace,All right.,,
Chris Wallace,Do you want to just quickly finish up?,,
Chris Wallace,Because I want to move on to our next-,,
Joe Biden,"Yes, I would.",,
Joe Biden,"He’s been totally irresponsible the way in which he has handled the social distancing and people wearing masks, basically encouraged them not to.",,
Joe Biden,He’s a fool on this.,,
Donald Trump,"If you could get the crowds, you would have done the same thing.",,
Donald Trump,But you can’t.,,
Donald Trump,Nobody cares.,,
Chris Wallace,"Gentlemen, can we move on to the-",,
Donald Trump,No cares.,,
Chris Wallace,"Gentlemen, can we move on to the economy?",,
Donald Trump,Yes.,,
Chris Wallace,"The economy is, I think it’s fair to say, recovering faster than expected from the shutdown-",,
Donald Trump,Much faster.,,
Chris Wallace,… in the second quarter.,,
Chris Wallace,The unemployment rate fell to 8.4% last month.,,
Chris Wallace,"The Federal Reserve says the hit to growth, which is going to be there, is not going to be nearly as big as they had expected.",,
Chris Wallace,"President Trump, you say we are in a V-shaped recovery.",,
Chris Wallace,"Vice President Biden, you say it’s more of a K-shape.",,
Chris Wallace,What difference does that mean to the American people in terms of the economy?,,
Chris Wallace,"President Trump, in this segment you go first.",,
Donald Trump,So we built the greatest economy in history.,,
Donald Trump,We closed it down because of the China plague.,,
Donald Trump,"When the plague came in, we closed it down, which was very hard psychologically to do.",,
Donald Trump,He didn’t think we should close it down and he was wrong.,,
Donald Trump,"Again, two million people would be dead now instead of… Still, 204,000 people is too much.",,
Donald Trump,One person is too much.,,
Donald Trump,Should have never happened from China.,,
Donald Trump,But what happened is we closed it down and now we’re reopening and we’re doing record business.,,
Donald Trump,We had 10.4 million people in a four month period that we’ve put back into the workforce.,,
Donald Trump,That’s a record the likes of which nobody’s ever seen before.,,
Donald Trump,And he wants to close down the… He will shut it down again.,,
Donald Trump,He will destroy this country.,,
Donald Trump,"A lot of people, between drugs and alcohol and depression, when you start shutting it down, you take a look at what’s happening at some of your Democrat-run states where they have these tough shutdowns.",,
Donald Trump,And I’m telling you it’s because they don’t want to open it.,,
Donald Trump,"One of them came out last week, you saw that, “Oh, we’re going to open up on November 9th.” Why November 9th?",,
Donald Trump,Because it’s after the election.,,
Donald Trump,They think they’re hurting us by keeping them closed.,,
Donald Trump,They’re hurting people.,,
Donald Trump,People know what to do.,,
Donald Trump,They can social distance.,,
Donald Trump,"They can wash their hands, they can wear masks.",,
Donald Trump,"They can do whatever they want, but they got to open these states up.",,
Donald Trump,"When you look at North Carolina, when you look, and these governors are under siege, Pennsylvania, Michigan, and a couple of others, you got to open these states up.",,
Donald Trump,It’s not fair.,,
Donald Trump,You’re talking about almost it’s like being in prison.,,
Donald Trump,"And you look at what’s going on with divorce, look at what’s going on with alcoholism and drugs.",,
Donald Trump,"It’s a very, very sad thing.",,
Donald Trump,And he’ll close down the whole country.,,
Donald Trump,This guy will close down the whole country and destroy our country.,,
Donald Trump,"Our country is coming back incredibly well, setting records as it does it.",,
Donald Trump,"We don’t need somebody to come in and say, “Let’s shut it down.”",,
Chris Wallace,All right.,,
Chris Wallace,"Your two minutes, sir.",,
Chris Wallace,We’re now moved to you.,,
Chris Wallace,"As I said, posing the question, the president says it’s a V-shape recovery, you say it’s a K-shaped recovery.",,
Chris Wallace,What’s the difference?,,
Joe Biden,The difference is millionaires and billionaires like him in the middle of the COVID crisis have done very well.,,
Joe Biden,"Billionaires have made another $300 billion because of his profligate tax proposal, and he only focused on the market.",,
Joe Biden,"But you folks at home, you folks living in Scranton and Claymont and all the small towns and working class towns in America, how well are you doing?",,
Joe Biden,This guy paid a total of $750 in taxes.,,
Donald Trump,That’s wrong.,,
Chris Wallace,"Sir, wait.",,
Chris Wallace,No.,,
Chris Wallace,Sir-,,
Donald Trump,[crosstalk 00:12:19].,,
Chris Wallace,"Yeah, I understand.",,
Chris Wallace,"You’ve agreed to the two minutes, so please let him have it.",,
Joe Biden,Do I get my time back?,,
Joe Biden,"The fact is that he has in fact, worked on this in a way that he’s going to be the first president of the United States to leave office, having fewer jobs in his administration than when he became president.",,
Joe Biden,Fewer jobs than when he became president.,,
Joe Biden,First one in American history.,,
Joe Biden,"Secondly, the people who have lost their jobs are those people who have been on the front lines.",,
Joe Biden,"Those people who have been saving our lives, those people who have been out there dying.",,
Joe Biden,People who’ve been putting themselves in the way to make sure that we could all try to make it.,,
Joe Biden,"And the idea that he is insisting that we go forward and open when you have almost half the states in America with a significant increase in COVID deaths and COVID cases in the United States of America, and he wants to open it up more.",,
Joe Biden,Why is he want to open it up?,,
Joe Biden,Why does he take care of the… You can’t fix the economy until you fix the COVID crisis.,,
Joe Biden,And he has no intention of doing anything about making it better for you all at home in terms of your health and your safety.,,
Joe Biden,Schools.,,
Joe Biden,Why aren’t schools open?,,
Joe Biden,Because it costs a lot of money to open them safely.,,
Joe Biden,"They were going to give, his administration going to give the teachers and school students masks, and then they decided no, couldn’t do that because it’s not a national emergency.",,
Joe Biden,Not a national emergency.,,
Joe Biden,They’ve done nothing to help small businesses.,,
Joe Biden,Nothing.,,
Joe Biden,They’re closing.,,
Joe Biden,One in six is now gone.,,
Joe Biden,He ought to get on the job and take care of the needs of the American people so we can open safely.,,
Chris Wallace,All right.,,
Chris Wallace,"Your time is up, sir.",,
Chris Wallace,We are going to get to-,,
Donald Trump,I have to respond to that.,,
Chris Wallace,"Well, you both had two minutes, sir.",,
Donald Trump,"Excuse me, he made a statement.",,
Chris Wallace,And so did you.,,
Donald Trump,"No, people want their schools open.",,
Donald Trump,They don’t want to be shut down.,,
Donald Trump,They don’t want their state shut down.,,
Donald Trump,They want their restaurants.,,
Donald Trump,I look at New York.,,
Donald Trump,It’s so sad what’s happening in New York.,,
Donald Trump,"It’s almost like a ghost town, and I’m not sure it can ever recover what they’ve done to New York.",,
Donald Trump,People want their places open.,,
Donald Trump,They want to get back to their lives.,,
Joe Biden,People want to be safe.,,
Donald Trump,"They’ll be careful, but they want their schools open.",,
Joe Biden,People want to be safe.,,
Donald Trump,I’m the one that brought back football.,,
Donald Trump,"By the way, I brought back Big Ten football.",,
Donald Trump,It was me and I’m very happy to do it-,,
Chris Wallace,All right.,,
Chris Wallace,Let’s-,,
Donald Trump,… and people of Ohio are very proud of me.,,
Donald Trump,And you know how I found out?,,
Donald Trump,When [crosstalk 00:14:35].,,
Chris Wallace,"Gentlemen, we’re going to get to your economic plans going forward in a moment, but first, Mr. President, as you well know, there’s a new report that in 2016, the year you were elected president, and 2017, your first year as president, that you paid $750 a year in federal income tax each of those years.",,
Chris Wallace,"I know that you pay a lot of other taxes, but I’m asking you this specific question.",,
Chris Wallace,Is it true that you paid $750 in federal income taxes each of those two years?,,
Donald Trump,"I paid millions of dollars in taxes, millions of dollars of income tax.",,
Donald Trump,"And let me just tell you, there was a story in one of the papers that paid-",,
Joe Biden,Show us your tax returns.,,
Donald Trump,"I paid $38 million one year, I paid $27 million one year.",,
Joe Biden,Show us your tax returns.,,
Donald Trump,"You’ll see it as soon as it’s finished, you’ll see it.",,
Donald Trump,"You know, if you wanted to, go to the Board of Elections.",,
Donald Trump,"There’s 118 page or so report that says everything I have, every bank I have, I’m totally under leveraged because the assets are extremely good, and I built a great company.",,
Chris Wallace,"Sir, I’m asking you a specific question, which is-",,
Donald Trump,But let me tell you-,,
Chris Wallace,I understand all of that.,,
Joe Biden,Release your tax return.,,
Chris Wallace,I understand all of that-,,
Donald Trump,Let me-,,
Chris Wallace,"No, Mr. President, I’m asking you a question.",,
Chris Wallace,Will you tell us how much you paid in federal income taxes in 2016 and 2017?,,
Donald Trump,Millions of dollars.,,
Chris Wallace,You paid millions of dollars in-,,
Donald Trump,"Millions of dollars, yes.",,
Chris Wallace,So not 750?,,
Donald Trump,Millions of dollars.,,
Donald Trump,And you’ll get to see it.,,
Donald Trump,And you’ll get to see it.,,
Joe Biden,When?,,
Donald Trump,But let me just tell you-,,
Joe Biden,In [crosstalk 00:16:04]?,,
Donald Trump,"Chris, let me just say something, that it was the tax laws.",,
Donald Trump,I don’t want to pay tax.,,
Donald Trump,"Before I came here, I was a private developer, I was a private business people.",,
Donald Trump,"Like every other private person, unless they’re stupid, they go through the laws, and that’s what it is.",,
Donald Trump,He passed a tax bill that gave us all these privileges for depreciation and for tax credits.,,
Donald Trump,"We build the building and we get tax credits, like the hotel on Pennsylvania Avenue.",,
Donald Trump,"Which by the way, was given to me by the Obama administration, if you can believe that.",,
Donald Trump,"Now the man got fired right after that happened, but that’s-",,
Chris Wallace,"Vice President Biden, you want to respond?",,
Joe Biden,"Yeah, I do want to respond.",,
Joe Biden,"Look, the tax code that put him in a position that he pays less tax than on the money a school teacher makes is because of him… He says he’s smart because he can take advantage of the tax code.",,
Joe Biden,And he does take advantage of the tax code.,,
Joe Biden,That’s why I’m going to eliminate the Trump tax cuts.,,
Joe Biden,And I’m going to eliminate those tax cuts.,,
Donald Trump,That’s okay.,,
Joe Biden,And make sure that we invest in the people who in fact need the help.,,
Joe Biden,People out there need help.,,
Donald Trump,But why didn’t you do it over the last 25 years?,,
Joe Biden,Because you weren’t president-,,
Donald Trump,Why didn’t you do it over the last 25 years?,,
Joe Biden,Because you weren’t president and screwing things up.,,
Donald Trump,You were a Senator and [crosstalk 00:17:21]-,,
Joe Biden,You’re the worst president America has ever had.,,
Joe Biden,Come on.,,
Donald Trump,"Hey, Joe, let me just tell you, Joe.",,
Donald Trump,"In 47 months, I’ve done more than you’ve done in 47 years, Joe.",,
Donald Trump,We’ve done things that you never even thought of doing.,,
Chris Wallace,Okay.,,
Chris Wallace,Gentlemen?,,
Donald Trump,"Including fixing the broken military that you gave me, including taking care of your debts.",,
Chris Wallace,"Mr. President, we’re talking about the economy.",,
Chris Wallace,"I’d like to ask you about your plans going forward because Mr. Vice President, your economic plan-",,
Donald Trump,He has none.,,
Chris Wallace,"… if you were to be elected president focuses a lot on big government, big taxes, big spending.",,
Chris Wallace,I want to focus first on the taxes.,,
Chris Wallace,"You propose more than $4 trillion over a decade in new taxes on individuals making more than $400,000 a year.",,
Chris Wallace,"… on individuals making more than $400,000 a year and on corporations.",,
Chris Wallace,President Trump says that that kind of an increase in taxes is going to hurt the economy as it’s just coming out of a recession.,,
Joe Biden,"Well, just take a look at what is the analysis done by Wall Street firms, points out that my economic plan would create 7 million more jobs than his in four years, number one.",,
Joe Biden,"And number two, it would create an additional $1 trillion in economic growth, because it would be about buying American.",,
Joe Biden,"The federal government spends $600 billion a year on everything from ships, to steel, to buildings and the like.",,
Joe Biden,"And under my proposal, we’re going to make sure that every penny of that has to be made by a company-",,
Chris Wallace,"But respectfully, sir, I’m talking about taxes, not spending.",,
Joe Biden,"By the way, I’m going to eliminate a significant number of the taxes.",,
Joe Biden,I’m going to make the corporate tax 28%.,,
Joe Biden,It shouldn’t be 21%.,,
Joe Biden,"You have 91 companies federal, I mean, the fortune 500, who don’t pay a single penny in tax making billions of dollars.",,
Donald Trump,"Why didn’t you do it before, when you were vice president with Obama?",,
Joe Biden,"Because you in fact passed that, that was your tax proposal.",,
Donald Trump,I got it done.,,
Donald Trump,And you know what happened?,,
Joe Biden,"Yeah, you got it done-",,
Donald Trump,Our economy boomed like it’s never boomed before.,,
Joe Biden,The economy-,,
Chris Wallace,Mr. President-,,
Joe Biden,Let me finish.,,
Chris Wallace,"Mr. President, let me pick up on that.",,
Chris Wallace,"You would continue your free market approach, lower taxes, more deregulation, correct?",,
Joe Biden,Not lower tax for the American people.,,
Chris Wallace,But let me-,,
Donald Trump,Excuse me.,,
Chris Wallace,You talk about the economy booming.,,
Chris Wallace,"It turns out that in Obama’s final three years as president more jobs were created, a million and a half more jobs, than in the first three years of your presidency.",,
Donald Trump,They had the slowest economic recovery since 1929.,,
Donald Trump,It was the slowest recovery.,,
Donald Trump,"Also, they took over something that was down here.",,
Donald Trump,All you had to do is turn on the lights and you pick up a lot.,,
Donald Trump,"But they had the slowest economic recovery since 1929, and let me tell you about the stock market.",,
Donald Trump,"When the stock market goes up, that means jobs.",,
Donald Trump,It also means 401ks.,,
Donald Trump,"If you got in, if you ever became president with your ideas, you want to terminate my taxes.",,
Donald Trump,"I’ll tell you what, you’ll lose.",,
Donald Trump,Half of the companies that have poured in here will leave.,,
Donald Trump,"And plenty of companies that are already here, they’ll leave for other places.",,
Donald Trump,"[crosstalk 00:20:25] They will leave and you will have a depression, the likes of which you’ve never seen.",,
Joe Biden,Look-,,
Chris Wallace,Mr. Vice President.,,
Joe Biden,"… we inherited the worst recession, short of a depression in American history.",,
Joe Biden,I was asked to bring it back.,,
Joe Biden,We were able to have an economic recovery that created the jobs you’re talking about.,,
Joe Biden,"We handed him a booming economy, he blew it.",,
Donald Trump,It wasn’t blooming.,,
Joe Biden,He blew it.,,
Donald Trump,He was in booming.,,
Donald Trump,It was the weakest recovery since 1929.,,
Chris Wallace,"Wait, wait, is it fair to say he blew it when, in fact-",,
Donald Trump,When COVID came along.,,
Chris Wallace,… when there was record low unemployment before COVID.,,
Joe Biden,"Yeah, because what he did, even before COVID, manufacturing went in the hole.",,
Joe Biden,Manufacturing went in a hole-,,
Donald Trump,"Excuse me, Chris, wait.",,
Joe Biden,… number one.,,
Joe Biden,Number two-,,
Donald Trump,Chris.,,
Joe Biden,Number three.,,
Donald Trump,"They said it would take… No, you’re on number two.",,
Joe Biden,No.,,
Donald Trump,"Chris, Chris.",,
Donald Trump,They said it would take-,,
Joe Biden,This guy-,,
Donald Trump,… a miracle to bring back manufacturing.,,
Donald Trump,"I brought back 700,000 jobs.",,
Donald Trump,They brought back nothing.,,
Donald Trump,They gave up on manufacturing.,,
Joe Biden,We did not.,,
Joe Biden,[crosstalk 00:21:21],,
Donald Trump,… standard fare.,,
Joe Biden,I’m the guy that brought back the automobile industry.,,
Donald Trump,He totally gave up on manufacturing.,,
Chris Wallace,"All right, let him-",,
Joe Biden,I was asked to bring back Chrysler and General Motors.,,
Joe Biden,He brought them back right here in the state of Ohio and Michigan.,,
Joe Biden,He blew it.,,
Joe Biden,They’re gone.,,
Joe Biden,He blew it.,,
Joe Biden,"And in fact, they’re gone-",,
Donald Trump,Ohio had the best year it’s ever had last year.,,
Donald Trump,Michigan had the best year they’ve ever had.,,
Joe Biden,That is not true.,,
Donald Trump,"Many car companies came in from Germany, from Japan, went to Michigan, went to Ohio and they didn’t come in with you.",,
Donald Trump,[crosstalk 00:21:47].,,
Chris Wallace,"Mr. Vice President, go ahead.",,
Joe Biden,And so you take a look at what he’s actually done.,,
Joe Biden,He’s done very little.,,
Joe Biden,His trade deals are the same way.,,
Joe Biden,He talks about these great trade deals.,,
Joe Biden,He talks about the art of the deal.,,
Joe Biden,China’s perfected the art of the steel.,,
Joe Biden,We have a higher deficit with China now than we did before.,,
Joe Biden,We have the highest trade deficit-,,
Donald Trump,China ate your lunch- [crosstalk 00:00:22:07].,,
Joe Biden,… with Mexico.,,
Donald Trump,"China ate your lunch, Joe.",,
Donald Trump,And no wonder your son goes in and he takes out billions of dollars.,,
Donald Trump,He takes out billions of dollars to manage.,,
Donald Trump,He makes millions of dollars.,,
Donald Trump,"And also, while we’re at it, why is it just out of curiosity, the mayor of Moscow’s wife gave you a son three and a half million dollars?",,
Joe Biden,That is not true.,,
Donald Trump,What did he do to deserve it?,,
Donald Trump,What did he do with-,,
Joe Biden,None of that is true.,,
Donald Trump,"… to deserve $183,000?",,
Chris Wallace,"Sir, you’ve asked him a question, let him answer it.",,
Joe Biden,None of that is true.,,
Donald Trump,"Oh really, he didn’t get three and a half million?",,
Chris Wallace,Mr. President-,,
Joe Biden,Is totally-,,
Chris Wallace,"Mr. President, please.",,
Chris Wallace,You’ve asked a question- [crosstalk 00:22:41],,
Joe Biden,Totally discredited.,,
Joe Biden,Totally discredited.,,
Joe Biden,And by the way-,,
Donald Trump,"Well wait, he didn’t get three and a half million dollars, Joe?",,
Joe Biden,Mr. Vice-,,
Donald Trump,He got three and a half million-,,
Chris Wallace,Mr. President.,,
Donald Trump,… dollars.,,
Joe Biden,That is not true.,,
Donald Trump,"Oh, really?",,
Chris Wallace,"Mr. President, it’s an open discussion.",,
Chris Wallace,Please- [crosstalk 00:22:56],,
Donald Trump,It’s a fact.,,
Joe Biden,It is not a fact.,,
Chris Wallace,"Well, you have raised an issue, let the Vice President answer.",,
Joe Biden,It’s been totally discredited.,,
Donald Trump,"Did Burisma pay him 183,000 a month, with no experience in energy?",,
Chris Wallace,Mr. President-,,
Joe Biden,My son did nothing wrong at Barisma-,,
Donald Trump,I think he did.,,
Chris Wallace,"Mr. President, let him answer.",,
Chris Wallace,[crosstalk 00:23:13].,,
Joe Biden,"He doesn’t want to let me answer, because he knows I have the truth.",,
Joe Biden,His position has been totally thoroughly discredited-,,
Donald Trump,By who?,,
Joe Biden,And you can-,,
Donald Trump,The media.,,
Joe Biden,by everybody.,,
Joe Biden,"Well, by the media, by our allies.",,
Donald Trump,"By the media, because they refuse to talk about it-",,
Joe Biden,By the World Bank-,,
Donald Trump,… because they’re embarrassed.,,
Joe Biden,"By everyone, has discredited.",,
Joe Biden,And matter of fact [crosstalk 00:23:30] Matter of fact-,,
Chris Wallace,"Mr. President, please stop.",,
Joe Biden,Even the people who testified under oath-,,
Donald Trump,"So let me ask you this, Joe- [crosstalk 00:23:35].",,
Chris Wallace,"Go ahead, I’m listening to you.",,
Joe Biden,Even the people under-,,
Donald Trump,He got three and a half million dollars from Moscow.,,
Joe Biden,… testified under oath in his administration said I did my job and I did it very well.,,
Donald Trump,"Oh, really?",,
Joe Biden,I did it honorably.,,
Donald Trump,I’d like to know who they are.,,
Joe Biden,"Well, I’ll give you the list of the people who-",,
Donald Trump,I’ll fire them.,,
Chris Wallace,"No, no.",,
Chris Wallace,"Go ahead, sir.",,
Joe Biden,"I’m sure that you’ve already fired most of them, because they did a good job.",,
Donald Trump,Some people don’t do a good job.,,
Joe Biden,"Well, here’s the- [crosstalk 00:23:57]",,
Chris Wallace,Go ahead.,,
Chris Wallace,You get the- [crosstalk 00:23:57] Wait a minute.,,
Chris Wallace,"You get the final word, Mr.-",,
Joe Biden,"Well, it’s hard to get any word in with this clown.",,
Joe Biden,"Excuse me, this person.",,
Donald Trump,"Hey, let me just tell you, Joe-",,
Joe Biden,"No, no.",,
Joe Biden,Mr. President- [crosstalk 00:24:05],,
Donald Trump,"Three and a half million, Joe.",,
Joe Biden,That is simply not true.,,
Donald Trump,Why did he deserve three and a half million from Moscow?,,
Joe Biden,"Look, here’s the deal.",,
Joe Biden,We want to talk about families and ethics.,,
Joe Biden,I don’t want to do that.,,
Joe Biden,"I mean, his family, we could talk about all night.",,
Joe Biden,His family’s already-,,
Donald Trump,My family-,,
Chris Wallace,"No, no- [crosstalk 00:06:20].",,
Donald Trump,My family lost a fortune by coming down and helping us with governance.,,
Joe Biden,And that’s such a- [crosstalk 00:24:25],,
Chris Wallace,Mr. President-,,
Donald Trump,Every single one of them lost a fortune-,,
Joe Biden,This is not about my family or his family.,,
Joe Biden,"It’s about your family, the American people.",,
Joe Biden,[crosstalk 00:24:32] That’s not true.,,
Joe Biden,It doesn’t want to talk about what you need.,,
Joe Biden,"You, the American people, it’s about you.",,
Joe Biden,That’s what we’re talking about here.,,
